"play_id","game_id","home_team","away_team","posteam","posteam_type","defteam","side_of_field","yardline_100","game_date","quarter_seconds_remaining","half_seconds_remaining","game_seconds_remaining","game_half","quarter_end","drive","sp","qtr","down","goal_to_go","time","yrdln","ydstogo","ydsnet","desc","play_type","yards_gained","shotgun","no_huddle","qb_dropback","qb_kneel","qb_spike","qb_scramble","pass_length","pass_location","air_yards","yards_after_catch","run_location","run_gap","field_goal_result","kick_distance","extra_point_result","two_point_conv_result","home_timeouts_remaining","away_timeouts_remaining","timeout","timeout_team","td_team","posteam_timeouts_remaining","defteam_timeouts_remaining","total_home_score","total_away_score","posteam_score","defteam_score","score_differential","posteam_score_post","defteam_score_post","score_differential_post","no_score_prob","opp_fg_prob","opp_safety_prob","opp_td_prob","fg_prob","safety_prob","td_prob","extra_point_prob","two_point_conversion_prob","ep","epa","total_home_epa","total_away_epa","total_home_rush_epa","total_away_rush_epa","total_home_pass_epa","total_away_pass_epa","air_epa","yac_epa","comp_air_epa","comp_yac_epa","total_home_comp_air_epa","total_away_comp_air_epa","total_home_comp_yac_epa","total_away_comp_yac_epa","total_home_raw_air_epa","total_away_raw_air_epa","total_home_raw_yac_epa","total_away_raw_yac_epa","wp","def_wp","home_wp","away_wp","wpa","home_wp_post","away_wp_post","total_home_rush_wpa","total_away_rush_wpa","total_home_pass_wpa","total_away_pass_wpa","air_wpa","yac_wpa","comp_air_wpa","comp_yac_wpa","total_home_comp_air_wpa","total_away_comp_air_wpa","total_home_comp_yac_wpa","total_away_comp_yac_wpa","total_home_raw_air_wpa","total_away_raw_air_wpa","total_home_raw_yac_wpa","total_away_raw_yac_wpa","punt_blocked","first_down_rush","first_down_pass","first_down_penalty","third_down_converted","third_down_failed","fourth_down_converted","fourth_down_failed","incomplete_pass","touchback","interception","punt_inside_twenty","punt_in_endzone","punt_out_of_bounds","punt_downed","punt_fair_catch","kickoff_inside_twenty","kickoff_in_endzone","kickoff_out_of_bounds","kickoff_downed","kickoff_fair_catch","fumble_forced","fumble_not_forced","fumble_out_of_bounds","solo_tackle","safety","penalty","tackled_for_loss","fumble_lost","own_kickoff_recovery","own_kickoff_recovery_td","qb_hit","rush_attempt","pass_attempt","sack","touchdown","pass_touchdown","rush_touchdown","return_touchdown","extra_point_attempt","two_point_attempt","field_goal_attempt","kickoff_attempt","punt_attempt","fumble","complete_pass","assist_tackle","lateral_reception","lateral_rush","lateral_return","lateral_recovery","passer_player_id","passer_player_name","receiver_player_id","receiver_player_name","rusher_player_id","rusher_player_name","lateral_receiver_player_id","lateral_receiver_player_name","lateral_rusher_player_id","lateral_rusher_player_name","lateral_sack_player_id","lateral_sack_player_name","interception_player_id","interception_player_name","lateral_interception_player_id","lateral_interception_player_name","punt_returner_player_id","punt_returner_player_name","lateral_punt_returner_player_id","lateral_punt_returner_player_name","kickoff_returner_player_name","kickoff_returner_player_id","lateral_kickoff_returner_player_id","lateral_kickoff_returner_player_name","punter_player_id","punter_player_name","kicker_player_name","kicker_player_id","own_kickoff_recovery_player_id","own_kickoff_recovery_player_name","blocked_player_id","blocked_player_name","tackle_for_loss_1_player_id","tackle_for_loss_1_player_name","tackle_for_loss_2_player_id","tackle_for_loss_2_player_name","qb_hit_1_player_id","qb_hit_1_player_name","qb_hit_2_player_id","qb_hit_2_player_name","forced_fumble_player_1_team","forced_fumble_player_1_player_id","forced_fumble_player_1_player_name","forced_fumble_player_2_team","forced_fumble_player_2_player_id","forced_fumble_player_2_player_name","solo_tackle_1_team","solo_tackle_2_team","solo_tackle_1_player_id","solo_tackle_2_player_id","solo_tackle_1_player_name","solo_tackle_2_player_name","assist_tackle_1_player_id","assist_tackle_1_player_name","assist_tackle_1_team","assist_tackle_2_player_id","assist_tackle_2_player_name","assist_tackle_2_team","assist_tackle_3_player_id","assist_tackle_3_player_name","assist_tackle_3_team","assist_tackle_4_player_id","assist_tackle_4_player_name","assist_tackle_4_team","pass_defense_1_player_id","pass_defense_1_player_name","pass_defense_2_player_id","pass_defense_2_player_name","fumbled_1_team","fumbled_1_player_id","fumbled_1_player_name","fumbled_2_player_id","fumbled_2_player_name","fumbled_2_team","fumble_recovery_1_team","fumble_recovery_1_yards","fumble_recovery_1_player_id","fumble_recovery_1_player_name","fumble_recovery_2_team","fumble_recovery_2_yards","fumble_recovery_2_player_id","fumble_recovery_2_player_name","return_team","return_yards","penalty_team","penalty_player_id","penalty_player_name","penalty_yards","replay_or_challenge","replay_or_challenge_result","penalty_type","defensive_two_point_attempt","defensive_two_point_conv","defensive_extra_point_attempt","defensive_extra_point_conv"
"36",2018101401,"CIN","PIT","PIT","away","CIN","CIN",35,2018-10-14,900,1800,3600,"Half1",0,1,0,1,NA,0,"15:00","CIN 35",0,31,"R.Bullock kicks 65 yards from CIN 35 to end zone, Touchback.","kickoff",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,NA,NA,NA,0,0,0,0.00137367959113161,0.162631509518862,0.00444072635822802,0.25417863378643,0.23308117414857,0.00365571302658065,0.340638563570199,0,0,0.814998475712213,0,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"R.Bullock","00-0029421",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"57",2018101401,"CIN","PIT","PIT","away","CIN","PIT",75,2018-10-14,900,1800,3600,"Half1",0,1,0,1,"1",0,"15:00","PIT 25",10,31,"(15:00) J.Conner left tackle to PIT 24 for -1 yards (W.Jackson).","run",-1,0,0,0,0,0,0,NA,NA,NA,NA,"left","tackle",NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00137367959113161,0.162631509518862,0.00444072635822802,0.25417863378643,0.23308117414857,0.00365571302658065,0.340638563570199,0,0,0.814998475712213,-0.911587035202077,0.911587035202077,-0.911587035202077,0.911587035202077,-0.911587035202077,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0.500006821721935,0.499993178278065,0.499993178278065,0.500006821721935,-0.0245828341245665,0.524576012402632,0.475423987597368,0.0245828341245665,-0.0245828341245665,0,0,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,"00-0033553","J.Conner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0033107","W.Jackson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CIN",NA,"00-0033107",NA,"W.Jackson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"78",2018101401,"CIN","PIT","PIT","away","CIN","PIT",76,2018-10-14,867,1767,3567,"Half1",0,1,0,1,"2",0,"14:27","PIT 24",11,31,"(14:27) (Shotgun) B.Roethlisberger pass short right to V.McDonald to PIT 39 for 15 yards (J.Bates; P.Brown).","pass",15,1,0,1,0,0,0,"short","right",9,6,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00162938957406789,0.193265631565553,0.00622600798572295,0.302982822456123,0.208725044564609,0.00396655046003842,0.283204553393885,0,0,-0.0965885594898634,2.20647532396343,-1.29488828876135,1.29488828876135,0.911587035202077,-0.911587035202077,-2.20647532396343,2.20647532396343,-0.13842649082271,2.34490181478614,-0.13842649082271,2.34490181478614,0.13842649082271,-0.13842649082271,-2.34490181478614,2.34490181478614,0.13842649082271,-0.13842649082271,-2.34490181478614,2.34490181478614,0.475423987597368,0.524576012402632,0.524576012402632,0.475423987597368,0.067843433487429,0.456732578915203,0.543267421084797,0.0245828341245665,-0.0245828341245665,-0.067843433487429,0.067843433487429,-0.00368901801777305,0.071532451505202,-0.00368901801777305,0.071532451505202,0.00368901801777305,-0.00368901801777305,-0.071532451505202,0.071532451505202,0.00368901801777305,-0.00368901801777305,-0.071532451505202,0.071532451505202,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"00-0022924","B.Roethlisberger","00-0030470","V.McDonald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0034675","J.Bates","CIN","00-0031171","P.Brown","CIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"102",2018101401,"CIN","PIT","PIT","away","CIN","PIT",61,2018-10-14,826,1726,3526,"Half1",0,1,0,1,"1",0,"13:46","PIT 39",10,31,"(13:46) (Shotgun) B.Roethlisberger pass short middle to V.McDonald to PIT 46 for 7 yards (P.Brown; J.Bates).","pass",7,1,0,1,0,0,0,"short","middle",6,1,NA,NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00136317246755558,0.116882378914032,0.00136830969701739,0.181791616075792,0.284024707183761,0.00365019960878851,0.410919616053054,0,0,2.10988676447357,0.482775990658353,-1.77766427941971,1.77766427941971,0.911587035202077,-0.911587035202077,-2.68925131462178,2.68925131462178,-0.16841843268673,0.651194423345083,-0.16841843268673,0.651194423345083,0.30684492350944,-0.30684492350944,-2.99609623813122,2.99609623813122,0.30684492350944,-0.30684492350944,-2.99609623813122,2.99609623813122,0.543267421084797,0.456732578915203,0.456732578915203,0.543267421084797,0.0178119768208145,0.438920602094388,0.561079397905612,0.0245828341245665,-0.0245828341245665,-0.0856554103082435,0.0856554103082435,-0.0048714585721954,0.0226834353930099,-0.0048714585721954,0.0226834353930099,0.00856047658996845,-0.00856047658996845,-0.0942158868982119,0.0942158868982119,0.00856047658996845,-0.00856047658996845,-0.0942158868982119,0.0942158868982119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"00-0022924","B.Roethlisberger","00-0030470","V.McDonald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0031171","P.Brown","CIN","00-0034675","J.Bates","CIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"126",2018101401,"CIN","PIT","PIT","away","CIN","PIT",54,2018-10-14,776,1676,3476,"Half1",0,1,0,1,"2",0,"12:56","PIT 46",3,31,"(12:56) (Shotgun) J.Conner up the middle to PIT 47 for 1 yard (C.Dunlap; N.Vigil).","run",1,1,0,0,0,0,0,NA,NA,NA,NA,"middle",NA,NA,NA,NA,NA,3,3,0,NA,NA,3,3,0,0,0,0,0,0,0,0,0.00148588568511855,0.101983722489225,0.000916599296622272,0.155671744444988,0.292676615635873,0.00374770834741483,0.443517724100759,0,0,2.59266275513192,-0.468545127692181,-1.30911915172753,1.30911915172753,1.38013216289426,-1.38013216289426,-2.68925131462178,2.68925131462178,NA,NA,0,0,0.30684492350944,-0.30684492350944,-2.99609623813122,2.99609623813122,0.30684492350944,-0.30684492350944,-2.99609623813122,2.99609623813122,0.561079397905612,0.438920602094388,0.438920602094388,0.561079397905612,-0.0290035077501993,0.467924109844588,0.532075890155412,0.0535863418747658,-0.0535863418747658,-0.0856554103082435,0.0856554103082435,NA,NA,0,0,0.00856047658996845,-0.00856047658996845,-0.0942158868982119,0.0942158868982119,0.00856047658996845,-0.00856047658996845,-0.0942158868982119,0.0942158868982119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,"00-0033553","J.Conner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0027662","C.Dunlap","CIN","00-0032892","N.Vigil","CIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"147",2018101401,"CIN","PIT","PIT","away","CIN","PIT",54,2018-10-14,741,1641,3441,"Half1",0,1,0,1,NA,0,"12:21","PIT 46",0,31,"Timeout #1 by PIT at 12:21.","no_play",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,1,"PIT",NA,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.12411762743974,0,-1.30911915172753,1.30911915172753,1.38013216289426,-1.38013216289426,-2.68925131462178,2.68925131462178,NA,NA,0,0,0.30684492350944,-0.30684492350944,-2.99609623813122,2.99609623813122,0.30684492350944,-0.30684492350944,-2.99609623813122,2.99609623813122,0.532075890155412,0.467924109844588,0.467924109844588,0.532075890155412,0,0.467924109844588,0.532075890155412,0.0535863418747658,-0.0535863418747658,-0.0856554103082435,0.0856554103082435,NA,NA,0,0,0.00856047658996845,-0.00856047658996845,-0.0942158868982119,0.0942158868982119,0.00856047658996845,-0.00856047658996845,-0.0942158868982119,0.0942158868982119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"173",2018101401,"CIN","PIT","PIT","away","CIN","PIT",53,2018-10-14,741,1641,3441,"Half1",0,1,0,1,"3",0,"12:21","PIT 47",2,31,"(12:21) (Shotgun) B.Roethlisberger pass short middle to V.McDonald to CIN 45 for 8 yards (J.Bates; P.Brown).","pass",8,1,0,1,0,0,0,"short","middle",5,3,NA,NA,NA,NA,NA,NA,3,2,0,NA,NA,2,3,0,0,0,0,0,0,0,0,0.0017511186918699,0.117603698192862,0.00132762985442078,0.18053945550604,0.282556680039394,0.00357195877132708,0.412649458944087,0,0,2.12411762743974,1.16783201757264,-2.47695116930016,2.47695116930016,1.38013216289426,-1.38013216289426,-3.85708333219442,3.85708333219442,1.82156243207061,-0.653730414497973,1.82156243207061,-0.653730414497973,-1.51471750856117,1.51471750856117,-2.34236582363325,2.34236582363325,-1.51471750856117,1.51471750856117,-2.34236582363325,2.34236582363325,0.532075890155412,0.467924109844588,0.467924109844588,0.532075890155412,0.0390086476847928,0.428915462159795,0.571084537840205,0.0535863418747658,-0.0535863418747658,-0.124664057993036,0.124664057993036,0.0602003527966889,-0.0211917051118961,0.0602003527966889,-0.0211917051118961,-0.0516398762067204,0.0516398762067204,-0.0730241817863159,0.0730241817863159,-0.0516398762067204,0.0516398762067204,-0.0730241817863159,0.0730241817863159,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,"00-0022924","B.Roethlisberger","00-0030470","V.McDonald",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0034675","J.Bates","CIN","00-0031171","P.Brown","CIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"197",2018101401,"CIN","PIT","PIT","away","CIN","CIN",45,2018-10-14,707,1607,3407,"Half1",0,1,0,1,"1",0,"11:47","CIN 45",10,31,"(11:47) (Shotgun) J.Conner left tackle to CIN 44 for 1 yard (N.Vigil; V.Burfict).","run",1,1,0,0,0,0,0,NA,NA,NA,NA,"left","tackle",NA,NA,NA,NA,3,2,0,NA,NA,2,3,0,0,0,0,0,0,0,0,0.00144289839272126,0.0743993941495617,0.00033069493952073,0.114925689464779,0.331276712505613,0.00338267355158414,0.474241936996221,0,0,3.29194964501238,-0.445179506146913,-2.03177166315325,2.03177166315325,1.82531166904117,-1.82531166904117,-3.85708333219442,3.85708333219442,NA,NA,0,0,-1.51471750856117,1.51471750856117,-2.34236582363325,2.34236582363325,-1.51471750856117,1.51471750856117,-2.34236582363325,2.34236582363325,0.571084537840205,0.428915462159795,0.428915462159795,0.571084537840205,-0.013413420425199,0.442328882584994,0.557671117415006,0.0669997622999648,-0.0669997622999648,-0.124664057993036,0.124664057993036,NA,NA,0,0,-0.0516398762067204,0.0516398762067204,-0.0730241817863159,0.0730241817863159,-0.0516398762067204,0.0516398762067204,-0.0730241817863159,0.0730241817863159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,NA,NA,NA,"00-0033553","J.Conner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0032892","N.Vigil","CIN","00-0028912","V.Burfict","CIN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"218",2018101401,"CIN","PIT","PIT","away","CIN","CIN",44,2018-10-14,667,1567,3367,"Half1",0,1,0,1,"2",0,"11:07","CIN 44",9,31,"(11:07) (Shotgun) B.Roethlisberger pass incomplete deep left to J.Smith-Schuster.","pass",0,1,0,1,0,0,0,"deep","left",24,NA,NA,NA,NA,NA,NA,NA,3,2,0,NA,NA,2,3,0,0,0,0,0,0,0,0,0.00178566781821648,0.0851463019320565,0.000566006029700176,0.13283683955819,0.351540206888254,0.00365930629029593,0.424465671483287,0,0,2.84677013886546,-0.869498384048482,-1.16227327910477,1.16227327910477,1.82531166904117,-1.82531166904117,-2.98758494814594,2.98758494814594,1.60726637861327,-2.47676476266175,0,0,-1.51471750856117,1.51471750856117,-2.34236582363325,2.34236582363325,-3.12198388717444,3.12198388717444,0.134398939028504,-0.134398939028504,0.557671117415006,0.442328882584994,0.442328882584994,0.557671117415006,-0.0274107547906578,0.469739637375652,0.530260362624348,0.0669997622999648,-0.0669997622999648,-0.0972533032023785,0.0972533032023785,0.0548867634022017,-0.0822975181928595,0,0,-0.0516398762067204,0.0516398762067204,-0.0730241817863159,0.0730241817863159,-0.106526639608922,0.106526639608922,0.0092733364065436,-0.0092733364065436,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00-0022924","B.Roethlisberger","00-0033857","J.Smith-Schuster",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"240",2018101401,"CIN","PIT","PIT","away","CIN","CIN",44,2018-10-14,661,1561,3361,"Half1",0,1,0,1,"3",0,"11:01","CIN 44",9,31,"(11:01) (Shotgun) B.Roethlisberger pass incomplete short middle to J.Conner (V.Burfict).","pass",0,1,0,1,0,0,0,"short","middle",-2,NA,NA,NA,NA,NA,NA,NA,3,2,0,NA,NA,2,3,0,0,0,0,0,0,0,0,0.00202883511644141,0.107393018268056,0.000839373839250593,0.171091184186889,0.377015010609013,0.00474104621632189,0.336891531764028,0,0,1.97727175481698,-1.46343958494558,0.301166305840811,-0.301166305840811,1.82531166904117,-1.82531166904117,-1.52414536320036,1.52414536320036,-1.66056981355009,0.197130228604512,0,0,-1.51471750856117,1.51471750856117,-2.34236582363325,2.34236582363325,-1.46141407362435,1.46141407362435,-0.0627312895760082,0.0627312895760082,0.530260362624348,0.469739637375652,0.469739637375652,0.530260362624348,-0.0437401547124802,0.513479792088132,0.486520207911868,0.0669997622999648,-0.0669997622999648,-0.0535131484898984,0.0535131484898984,-0.049425169420301,0.00568501470782085,0,0,-0.0516398762067204,0.0516398762067204,-0.0730241817863159,0.0730241817863159,-0.0571014701886211,0.0571014701886211,0.00358832169872275,-0.00358832169872275,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"00-0022924","B.Roethlisberger","00-0033553","J.Conner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0028912","V.Burfict",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,0,0,0,0
"262",2018101401,"CIN","PIT","PIT","away","CIN","CIN",44,2018-10-14,658,1558,3358,"Half1",0,1,0,1,"4",0,"10:58","CIN 44",9,31,"(10:58) J.Berry punts 32 yards to CIN 12, Center-K.Canaday, fair catch by A.Erickson. PENALTY on PIT-K.Canaday, Offensive Holding, 10 yards, enforced at CIN 12.","punt",0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,32,NA,NA,3,2,0,NA,NA,2,3,0,0,0,0,0,0,0,0,0.00275715084277964,0.152394815406456,0.00177390905131714,0.231392315372883,0.413807403659618,0.00644648176877785,0.191427923898168,0,0,0.513832169871402,-1.10955895594793,1.41072526178874,-1.41072526178874,1.82531166904117,-1.82531166904117,-1.52414536320036,1.52414536320036,NA,NA,0,0,-1.51471750856117,1.51471750856117,-2.34236582363325,2.34236582363325,-1.46141407362435,1.46141407362435,-0.0627312895760082,0.0627312895760082,0.486520207911868,0.513479792088132,0.513479792088132,0.486520207911868,-0.00626441152223944,0.519744203610371,0.480255796389629,0.0669997622999648,-0.0669997622999648,-0.0535131484898984,0.0535131484898984,NA,NA,0,0,-0.0516398762067204,0.0516398762067204,-0.0730241817863159,0.0730241817863159,-0.0571014701886211,0.0571014701886211,0.00358832169872275,-0.00358832169872275,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"00-0032543","A.Erickson",NA,NA,NA,NA,NA,NA,"00-0031502","J.Berry",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"PIT","00-0032486","K.Canaday",10,0,NA,"Offensive Holding",0,0,0,0
